parking_id,airport_id,type,pushback,name,number,suffix,airline_codes,radius,heading,has_jetway,lonx,laty
1,12599,,,1,-1,,,,,0,114.19322222,22.32664722
2,9520,,,38,-1,,,,,0,30.79744722,36.91019722
3,9520,,,37,-1,,,,,0,30.7975,36.91059167
4,9520,,,36,-1,,,,,0,30.79755278,36.91098333
5,9520,,,35,-1,,,,,0,30.79471111,36.91137778
6,9520,,,34,-1,,,,,0,30.79778056,36.91263611
7,9520,,,33,-1,,,,,0,30.79783333,36.913025
8,9520,,,32,-1,,,,,0,30.79788611,36.91341111
9,9520,,,31,-1,,,,,0,30.79793889,36.91379722
10,9520,,,30,-1,,,,,0,30.79799167,36.91418611
11,9520,,,3,-1,,,,,0,30.79985278,36.9115
12,9520,,,29,-1,,,,,0,30.79804722,36.91457222
13,9520,,,39,-1,,,,,0,30.79739167,36.90980278
14,9520,,,28,-1,,,,,0,30.798225,36.91573889
15,9520,,,26,-1,,,,,0,30.79835,36.91666389
16,9520,,,25,-1,,,,,0,30.79841389,36.917125
17,9520,,,24,-1,,,,,0,30.79845556,36.91755
18,9520,,,23,-1,,,,,0,30.79865278,36.91898611
19,9520,,,22,-1,,,,,0,30.79870556,36.91937222
20,9520,,,21,-1,,,,,0,30.79875833,36.91976111
21,9520,,,20,-1,,,,,0,30.79881111,36.92014722
22,9520,,,2,-1,,,,,0,30.79979722,36.91109167
23,9520,,,19,-1,,,,,0,30.80105833,36.91983889
24,9520,,,18,-1,,,,,0,30.800975,36.91923333
25,9520,,,17,-1,,,,,0,30.80089167,36.91863056
26,9520,,,27,-1,,,,,0,30.79828889,36.91620278
27,9520,,,16,-1,,,,,0,30.8008,36.91800278
28,9520,,,4,-1,,,,,0,30.80071389,36.91209444
29,9520,,,41,-1,,,,,0,30.79564444,36.89577222
30,9520,,,62A,-1,,,,,0,30.80210278,36.89750278
31,9520,,,62,-1,,,,,0,30.80203333,36.89746944
32,9520,,,61,-1,,,,,0,30.80223889,36.89785556
33,9520,,,60,-1,,,,,0,30.80226667,36.898275
34,9520,,,6,-1,,,,,0,30.80083889,36.91297778
35,9520,,,59,-1,,,,,0,30.80428889,36.89688333
36,9520,,,58,-1,,,,,0,30.80480278,36.89678611
37,9520,,,57,-1,,,,,0,30.79939444,36.89695
38,9520,,,56,-1,,,,,0,30.805625,36.89488889
39,9520,,,55,-1,,,,,0,30.80501111,36.89494444
40,9520,,,54,-1,,,,,0,30.80439722,36.89499722
41,9520,,,40,-1,,,,,0,30.79518333,36.89581389
42,9520,,,53,-1,,,,,0,30.80378333,36.89505278
43,9520,,,51,-1,,,,,0,30.80235833,36.89517778
44,9520,,,50,-1,,,,,0,30.80174444,36.89523333
45,9520,,,5,-1,,,,,0,30.800775,36.91253056
46,9520,,,49,-1,,,,,0,30.80113056,36.89528889
47,9520,,,48,-1,,,,,0,30.80051667,36.89534167
48,9520,,,47,-1,,,,,0,30.79990278,36.89539722
49,9520,,,46,-1,,,,,0,30.79795556,36.89556667
50,9520,,,45,-1,,,,,0,30.79749167,36.89560833
51,9520,,,44,-1,,,,,0,30.79703056,36.89565
52,9520,,,43,-1,,,,,0,30.79656944,36.89569167
53,9520,,,42,-1,,,,,0,30.79610556,36.89573056
54,9520,,,52,-1,,,,,0,30.80297222,36.89513333
55,9520,,,62B,-1,,,,,0,30.80205,36.89721389
56,9520,,,15,-1,,,,,0,30.80188056,36.91621389
57,9520,,,13B,-1,,,,,0,30.80084722,36.916225
58,9517,,,C3,-1,,,,,0,35.28924167,36.99046944
59,9517,,,C2,-1,,,,,0,35.28941389,36.99056944
60,9517,,,C17,-1,,,,,0,35.289625,36.99033333
61,9517,,,C16,-1,,,,,0,35.28945,36.99023333
62,9517,,,C15,-1,,,,,0,35.28927778,36.99013611
63,9517,,,C14,-1,,,,,0,35.28910278,36.99003611
64,9517,,,C13,-1,,,,,0,35.28893056,36.98993611
65,9517,,,C12,-1,,,,,0,35.28875556,36.98983611
66,9517,,,C11,-1,,,,,0,35.28858333,36.98973611
67,9517,,,C10,-1,,,,,0,35.28840833,36.98963889
68,9517,,,C1,-1,,,,,0,35.28958889,36.99066944
69,9517,,,C4,-1,,,,,0,35.28906667,36.99037222
70,9517,,,9,-1,,,,,0,35.294725,36.98341389
71,9517,,,7,-1,,,,,0,35.29578333,36.98404444
72,9517,,,6,-1,,,,,0,35.29629722,36.98474444
73,9517,,,5,-1,,,,,0,35.29637222,36.98513056
74,9517,,,4,-1,,,,,0,35.29645,36.98551667
75,9517,,,3,-1,,,,,0,35.296525,36.98590278
76,9517,,,21,-1,,,,,0,35.29460833,36.98615
77,9517,,,20,-1,,,,,0,35.29453056,36.98576111
78,9517,,,2,-1,,,,,0,35.2966,36.98628889
79,9517,,,19,-1,,,,,0,35.29444722,36.98535833
80,9517,,,18,-1,,,,,0,35.29410278,36.98504167
81,9517,,,17,-1,,,,,0,35.29371389,36.98481111
82,9517,,,8,-1,,,,,0,35.29528333,36.98374722
83,9520,,,14,-1,,,,,0,30.801375,36.91612778
84,9517,,,C5,-1,,,,,0,35.28889444,36.99027222
85,9517,,,C7,-1,,,,,0,35.28854722,36.99007222
86,9520,,,13A,-1,,,,,0,30.80059722,36.91610278
87,9520,,,13,-1,,,,,0,30.80061111,36.916075
88,9520,,,12B,-1,,,,,0,30.80026667,36.91591944
89,9520,,,12A,-1,,,,,0,30.80021389,36.91564167
90,9520,,,12,-1,,,,,0,30.80030556,36.91564167
91,9520,,,11B,-1,,,,,0,30.80005278,36.91533056
92,9520,,,11A,-1,,,,,0,30.80028889,36.91513889
93,9520,,,11,-1,,,,,0,30.80031944,36.9152
94,9520,,,10B,-1,,,,,0,30.80038611,36.91477778
95,9520,,,10A,-1,,,,,0,30.79973056,36.914825
96,9520,,,10,-1,,,,,0,30.80058889,36.91483611
97,9517,,,C6,-1,,,,,0,35.28872222,36.99017222
98,9520,,,1,-1,,,,,0,30.79974167,36.91068333
99,9517,,,D8,-1,,,,,0,35.28961111,36.98300556
100,9517,,,D7,-1,,,,,0,35.28963333,36.98313889
101,9517,,,D6,-1,,,,,0,35.28965556,36.98327222
102,9517,,,D5,-1,,,,,0,35.28968056,36.98341389
103,9517,,,D4,-1,,,,,0,35.28989722,36.98311111
104,9517,,,D3,-1,,,,,0,35.28986944,36.98297778
105,9517,,,D2,-1,,,,,0,35.28984444,36.98284444
106,9517,,,D10,-1,,,,,0,35.28956667,36.98273611
107,9517,,,D1,-1,,,,,0,35.28981667,36.98271111
108,9517,,,C9,-1,,,,,0,35.2882,36.989875
109,9517,,,C8,-1,,,,,0,35.28837222,36.98997222
110,9517,,,D9,-1,,,,,0,35.28958889,36.98287222
111,9517,,,16,-1,,,,,0,35.29332222,36.98458056
112,9520,,,63,-1,,,,,0,30.80153056,36.89714167
113,9520,,,63B,-1,,,,,0,30.80136389,36.89693333
114,9532,,,3,-1,,,,,0,29.68955833,37.77468611
115,9532,,,2,-1,,,,,0,29.68997222,37.77488333
116,9532,,,1A,-1,,,,,0,29.68999722,37.77499722
117,9532,,,1,-1,,,,,0,29.69038611,37.77508056
118,9529,,,08,-1,,,,,0,35.48398889,38.76616944
119,9529,,,07,-1,,,,,0,35.48350278,38.766075
120,9529,,,06,-1,,,,,0,35.48301944,38.765975
121,9529,,,05,-1,,,,,0,35.48253611,38.76587778
122,9529,,,04,-1,,,,,0,35.48205,38.76578056
123,9529,,,03,-1,,,,,0,35.48156389,38.76568056
124,9529,,,02,-1,,,,,0,35.48102778,38.76559722
125,9532,,,4,-1,,,,,0,29.68914722,37.77448889
126,9529,,,01,-1,,,,,0,35.48045556,38.76548056
127,9528,,,6,-1,,,,,0,38.10373333,38.44166667
128,9528,,,5,-1,,,,,0,38.10511111,38.44099167
129,9528,,,4,-1,,,,,0,38.10483056,38.44062778
130,9528,,,3,-1,,,,,0,38.10456111,38.44029722
131,9528,,,2,-1,,,,,0,38.10429444,38.43996667
132,9528,,,1,-1,,,,,0,38.10403333,38.43963056
133,9526,,,5,-1,,,,,0,36.89412222,39.80355278
134,9526,,,4,-1,,,,,0,36.89397222,39.80318611
135,9526,,,3,-1,,,,,0,36.89380556,39.80278611
136,9526,,,2,-1,,,,,0,36.89363333,39.80238333
137,9526,,,1A,-1,,,,,0,36.89496111,39.79918889
138,9528,,,7,-1,,,,,0,38.10344722,38.44130833
139,9526,,,1,-1,,,,,0,36.89348056,39.80201944
140,9532,,,4A,-1,,,,,0,29.689425,37.774725
141,9533,,,2,-1,,,,,0,34.52489722,38.77239444
142,9534,,,11,-1,,,,,0,28.82324722,40.97535833
143,9534,,,109,-1,,,,,0,28.81511111,40.98001111
144,9534,,,108,-1,,,,,0,28.81509444,40.98041944
145,9534,,,107,-1,,,,,0,28.81499722,40.98075278
146,9534,,,106,-1,,,,,0,28.81519722,40.98106667
147,9534,,,105,-1,,,,,0,28.81572222,40.981275
148,9534,,,104,-1,,,,,0,28.81613611,40.98133611
149,9534,,,103,-1,,,,,0,28.81656111,40.981475
150,9534,,,102,-1,,,,,0,28.81688333,40.98131111
151,9534,,,101,-1,,,,,0,28.81731389,40.98111389
152,9534,,,10,-1,,,,,0,28.82265,40.97526944
153,9533,,,1,-1,,,,,0,34.52533333,38.77221944
154,9534,,,09,-1,,,,,0,28.82184722,40.97515
155,9534,,,07,-1,,,,,0,28.82064722,40.97496944
156,9534,,,06,-1,,,,,0,28.82005,40.97488056
157,9534,,,05,-1,,,,,0,28.81945,40.97479167
158,9534,,,04,-1,,,,,0,28.81886111,40.97463611
159,9534,,,03,-1,,,,,0,28.81825278,40.97454444
160,9534,,,02,-1,,,,,0,28.81764167,40.97445556
161,9534,,,01,-1,,,,,0,28.81703333,40.97436389
162,9534,,,0,-1,,,,,0,28.81409444,40.97616667
163,9533,,,5,-1,,,,,0,34.52345556,38.772975
164,9533,,,4,-1,,,,,0,34.52398333,38.77276389
165,9533,,,3,-1,,,,,0,34.52446389,38.77256944
166,9534,,,08,-1,,,,,0,28.82124722,40.97505833
167,9520,,,63A,-1,,,,,0,30.801625,36.89713889
168,9525,,,2,-1,,,,,0,35.50426111,40.82755833
169,9523,,,8,-1,,,,,0,32.57603611,37.98635278
170,9520,,,81,-1,,,,,0,30.80041111,36.89339444
171,9520,,,80,-1,,,,,0,30.79979722,36.89345
172,9520,,,8,-1,,,,,0,30.80164167,36.91442222
173,9520,,,79,-1,,,,,0,30.79794722,36.89361667
174,9520,,,78,-1,,,,,0,30.79746389,36.89365833
175,9520,,,77,-1,,,,,0,30.79698056,36.89370556
176,9520,,,76,-1,,,,,0,30.79649722,36.89374444
177,9520,,,75,-1,,,,,0,30.79601667,36.89378889
178,9520,,,74,-1,,,,,0,30.79553333,36.89383333
179,9520,,,73,-1,,,,,0,30.79505,36.893875
180,9520,,,72,-1,,,,,0,30.79665,36.89852222
181,9520,,,82,-1,,,,,0,30.801025,36.89333889
182,9520,,,71,-1,,,,,0,30.79658333,36.89803056
183,9520,,,7,-1,,,,,0,30.80090556,36.913425
184,9520,,,69,-1,,,,,0,30.79733333,36.89746111
185,9520,,,68,-1,,,,,0,30.79786667,36.89744722
186,9520,,,67,-1,,,,,0,30.800225,36.89824444
187,9520,,,66,-1,,,,,0,30.80015556,36.89784167
188,9520,,,65B,-1,,,,,0,30.80010278,36.89751944
189,9520,,,65A,-1,,,,,0,30.80040278,36.89735833
190,9520,,,65,-1,,,,,0,30.80038889,36.89743611
191,9520,,,64B,-1,,,,,0,30.80060556,36.89704444
192,9520,,,64A,-1,,,,,0,30.80096667,36.89708333
193,9520,,,64,-1,,,,,0,30.80089444,36.89713056
194,9520,,,70,-1,,,,,0,30.79685833,36.89765556
195,9525,,,1,-1,,,,,0,35.50368056,40.82733611
196,9520,,,83,-1,,,,,0,30.80163889,36.89328611
197,9520,,,85,-1,,,,,0,30.80286667,36.893175
198,9523,,,7,-1,,,,,0,32.57589444,37.98598333
199,9523,,,6,-1,,,,,0,32.57575556,37.98561944
200,9523,,,5,-1,,,,,0,32.57561667,37.98525278
201,9523,,,4,-1,,,,,0,32.57547778,37.98488611
202,9523,,,3,-1,,,,,0,32.575325,37.984475
203,9523,,,2,-1,,,,,0,32.5752,37.98405833
204,9523,,,1,-1,,,,,0,32.57505833,37.98369167
205,9521,,,7,-1,,,,,0,37.472625,36.9461
206,9521,,,6,-1,,,,,0,37.473075,36.94600556
207,9521,,,5,-1,,,,,0,37.47352222,36.94590833
208,9521,,,4,-1,,,,,0,37.47397222,36.94581389
209,9520,,,84,-1,,,,,0,30.80225278,36.89323056
210,9521,,,3,-1,,,,,0,37.47442222,36.94571944
211,9521,,,1,-1,,,,,0,37.47531944,36.94552778
212,9520,,,94,-1,,,,,0,30.79968611,36.910275
213,9520,,,93,-1,,,,,0,30.79963056,36.90986667
214,9520,,,92,-1,,,,,0,30.799575,36.90945833
215,9520,,,91,-1,,,,,0,30.79951944,36.90905
216,9520,,,90,-1,,,,,0,30.79733889,36.90940833
217,9520,,,9,-1,,,,,0,30.80115833,36.91451111
218,9520,,,89,-1,,,,,0,30.80532222,36.89295833
219,9520,,,88,-1,,,,,0,30.80471111,36.89301389
220,9520,,,87,-1,,,,,0,30.80409444,36.89306667
221,9520,,,86,-1,,,,,0,30.80348056,36.89312222
222,9521,,,2,-1,,,,,0,37.47487222,36.94562222
223,9534,,,110,-1,,,,,0,28.81538056,40.97960278
224,9517,,,15,-1,,,,,0,35.29293056,36.98434722
225,9517,,,13,-1,,,,,0,35.29211944,36.98306944
226,9317,,,B23,-1,,,,,0,34.89864444,31.99447778
227,9317,,,B22,-1,,,,,0,34.89835833,31.99495833
228,9317,,,B21,-1,,,,,0,34.89806944,31.99543611
229,9317,,,B2,-1,,,,,0,34.87236389,32.00519444
230,8478,,,Q,-1,,,,,0,33.00116667,34.5845
231,8478,,,G-9,-1,,,,,0,33.0025,34.58283333
232,8478,,,G-8,-1,,,,,0,33.00233333,34.583
233,8478,,,G-7,-1,,,,,0,33.00216667,34.58316667
234,8478,,,G-6,-1,,,,,0,33.002,34.58333333
235,8478,,,G-5,-1,,,,,0,33.002,34.58366667
236,8478,,,G-4,-1,,,,,0,33.00183333,34.58383333
237,9317,,,B24,-1,,,,,0,34.89892778,31.994
238,8478,,,G-3,-1,,,,,0,33.00016667,34.584
239,8478,,,G-1,-1,,,,,0,33.0015,34.58433333
240,8478,,,E-9,-1,,,,,0,32.9975,34.58466667
241,8478,,,E-8,-1,,,,,0,32.99733333,34.58433333
242,8478,,,E-7,-1,,,,,0,32.997,34.58416667
243,8478,,,E-6,-1,,,,,0,32.99683333,34.58383333
244,8478,,,E-5,-1,,,,,0,32.9975,34.58333333
245,8478,,,E-4,-1,,,,,0,32.99783333,34.58366667
246,8478,,,E-3,-1,,,,,0,32.998,34.584
247,8478,,,E-2,-1,,,,,0,32.99833333,34.58433333
248,8478,,,E-10,-1,,,,,0,32.99783333,34.585
249,8478,,,E-1,-1,,,,,0,32.9985,34.5845
250,8478,,,G-2,-1,,,,,0,33.0015,34.58416667
251,8478,,,A-9,-1,,,,,0,32.97,34.59233333
252,9317,,,B25,-1,,,,,0,34.89921389,31.99351944
253,9317,,,B27,-1,,,,,0,34.899725,31.99258333
254,9317,,,C8,-1,,,,,0,34.87472222,32.00591111
255,9317,,,C7,-1,,,,,0,34.87414444,32.00611389
256,9317,,,C6,-1,,,,,0,34.87377778,32.00628611
257,9317,,,C5,-1,,,,,0,34.87349444,32.00576667
258,9317,,,C4,-1,,,,,0,34.87302222,32.00489167
259,9317,,,C3,-1,,,,,0,34.87454167,32.0051
260,9317,,,C2,-1,,,,,0,34.87414167,32.00448333
261,9317,,,B9,-1,,,,,0,34.87193056,32.00623333
262,9317,,,B8,-1,,,,,0,34.87145,32.00618056
263,9317,,,B7,-1,,,,,0,34.87107778,32.00596944
264,9317,,,B6,-1,,,,,0,34.87093611,32.00558889
265,9317,,,B26,-1,,,,,0,34.89949722,31.99304167
266,9317,,,B5,-1,,,,,0,34.87123611,32.00504722
267,9317,,,B41,-1,,,,,0,34.8978,31.99631111
268,9317,,,B4,-1,,,,,0,34.87168056,32.004575
269,9317,,,B39,-1,,,,,0,34.90001944,31.99576389
270,9317,,,B38,-1,,,,,0,34.90011944,31.99541389
271,9317,,,B37,-1,,,,,0,34.900625,31.99499444
272,9317,,,B36,-1,,,,,0,34.90105278,31.99414167
273,9317,,,B35,-1,,,,,0,34.90126389,31.99353611
274,9317,,,B34,-1,,,,,0,34.90174722,31.99388333
275,9317,,,B33,-1,,,,,0,34.90215278,31.9932
276,9317,,,B3,-1,,,,,0,34.87220556,32.00557778
277,9317,,,B28,-1,,,,,0,34.90029167,31.99328611
278,9317,,,B42,-1,,,,,0,34.89658333,31.99651944
279,9317,,,C9,-1,,,,,0,34.87496389,32.00556944
280,8478,,,A-8,-1,,,,,0,32.9695,34.59233333
281,8478,,,A-6,-1,,,,,0,32.96866667,34.5925
282,8477,,,14,-1,,,,,0,32.48567222,34.71453611
283,8477,,,12,-1,,,,,0,32.48472778,34.71405278
284,8477,,,11B,-1,,,,,0,32.48141111,34.71329444
285,8477,,,11A,-1,,,,,0,32.48194722,34.71318333
286,8477,,,11,-1,,,,,0,32.48169444,34.71350278
287,8477,,,10B,-1,,,,,0,32.48243889,34.71295556
288,8477,,,10A,-1,,,,,0,32.48303889,34.71298889
289,8477,,,10,-1,,,,,0,32.48280556,34.71331389
290,8477,,,1,-1,,,,,0,32.49033333,34.71366389
291,8477,,,0,-1,,,,,0,32.485,34.71833333
292,8476,,,LCA,-1,,,,,0,33.63027778,34.87888889
293,8477,,,14A,-1,,,,,0,32.48524167,34.71420278
294,8476,,,ITX,-1,,,,,0,33.63027778,34.87888889
295,8476,,,93,-1,,,,,0,33.633075,34.88585833
296,8476,,,92,-1,,,,,0,33.63456111,34.88554444
297,8476,,,87,-1,,,,,0,33.63086111,34.88651111
298,8476,,,86B,-1,,,,,0,33.63038611,34.88611111
299,8476,,,86A,-1,,,,,0,33.63018889,34.88595278
300,8476,,,86,-1,,,,,0,33.63047222,34.88605278
301,8476,,,85,-1,,,,,0,33.63089444,34.88572778
302,8476,,,84,-1,,,,,0,33.63135833,34.885525
303,8476,,,83,-1,,,,,0,33.63165,34.88511944
304,8476,,,82,-1,,,,,0,33.63178333,34.88483056
305,8476,,,81,-1,,,,,0,33.63191944,34.88427222
306,8476,,,94,-1,,,,,0,33.63141389,34.88679167
307,8478,,,A-7,-1,,,,,0,32.969,34.5925
308,8477,,,14B,-1,,,,,0,32.4859,34.71439722
309,8477,,,15A,-1,,,,,0,32.48671389,34.71495833
310,8478,,,A-5,-1,,,,,0,32.9685,34.59166667
311,8478,,,A-4,-1,,,,,0,32.969,34.59166667
312,8478,,,A-3,-1,,,,,0,32.9695,34.59166667
313,8478,,,A-2,-1,,,,,0,32.97,34.59166667
314,8478,,,A-10,-1,,,,,0,32.9705,34.59233333
315,8478,,,A-1,-1,,,,,0,32.9705,34.59166667
316,8477,,,9B,-1,,,,,0,32.48350556,34.71270556
317,8477,,,9A,-1,,,,,0,32.48411111,34.71273611
318,8477,,,9,-1,,,,,0,32.48410278,34.71249444
319,8477,,,8,-1,,,,,0,32.48467222,34.71238333
320,8477,,,7,-1,,,,,0,32.48558611,34.71249444
321,8477,,,15,-1,,,,,0,32.487125,34.71506944
322,8477,,,6B,-1,,,,,0,32.48614722,34.71268056
323,8477,,,6,-1,,,,,0,32.48635833,34.71282778
324,8477,,,5B,-1,,,,,0,32.48707778,34.71319167
325,8477,,,5A,-1,,,,,0,32.48760278,34.71335278
326,8477,,,5,-1,,,,,0,32.48738611,34.71318889
327,8477,,,4B,-1,,,,,0,32.48813611,34.713475
328,8477,,,4A,-1,,,,,0,32.48863889,34.713675
329,8477,,,4,-1,,,,,0,32.48840556,34.71354167
330,8477,,,3,-1,,,,,0,32.48915556,34.71391111
331,8477,,,2,-1,,,,,0,32.48977222,34.71383056
332,8477,,,1A,-1,,,,,0,32.48996667,34.71405
333,8477,,,15B,-1,,,,,0,32.48721111,34.71485556
334,8477,,,6A,-1,,,,,0,32.48660278,34.71296667
335,9517,,,14,-1,,,,,0,35.29183056,36.98338333
336,9317,,,D2,-1,,,,,0,34.87429722,32.00308333
337,9317,,,D4,-1,,,,,0,34.87454167,32.00400278
338,9514,,,20,-1,,,,,0,33.00195833,40.12771111
339,9514,,,2,-1,,,,,0,32.99895556,40.12521944
340,9514,,,1A,-1,,,,,0,32.99805556,40.12520833
341,9514,,,19,-1,,,,,0,33.00228611,40.12805556
342,9514,,,18,-1,,,,,0,33.00260556,40.1284
343,9514,,,17,-1,,,,,0,33.00296389,40.12876944
344,9514,,,16,-1,,,,,0,33.00331389,40.12914444
345,9514,,,15,-1,,,,,0,33.00367778,40.12951944
346,9514,,,14,-1,,,,,0,33.00236111,40.12155833
347,9514,,,13,-1,,,,,0,33.00225278,40.12201667
348,9514,,,120,-1,,,,,0,32.99624167,40.11687222
349,9514,,,201,-1,,,,,0,32.99224167,40.11902778
350,9514,,,12,-1,,,,,0,33.00214444,40.122475
351,9514,,,118,-1,,,,,0,32.99503056,40.116825
352,9514,,,117,-1,,,,,0,32.99430278,40.11688056
353,9514,,,116,-1,,,,,0,32.99366944,40.11660556
354,9514,,,115,-1,,,,,0,32.99293889,40.11656667
355,9514,,,114,-1,,,,,0,32.9924,40.11645278
356,9514,,,113,-1,,,,,0,32.99179722,40.11614722
357,9514,,,112,-1,,,,,0,32.99131944,40.11594167
358,9514,,,111,-1,,,,,0,32.99088333,40.11567778
359,9514,,,110,-1,,,,,0,32.99040833,40.11545833
360,9514,,,11,-1,,,,,0,33.00203333,40.12292778
361,9514,,,109,-1,,,,,0,32.99005556,40.115125
362,9514,,,119,-1,,,,,0,32.99562222,40.11707222
363,9514,,,108,-1,,,,,0,32.98961944,40.11485833
364,9514,,,202,-1,,,,,0,32.99294444,40.11919444
365,9514,,,204,-1,,,,,0,32.99438611,40.11914722
366,9517,,,12,-1,,,,,0,35.29245278,36.98278056
367,9517,,,11,-1,,,,,0,35.29274167,36.98246944
368,9517,,,10,-1,,,,,0,35.29407778,36.98302778
369,9517,,,1,-1,,,,,0,35.29667778,36.98667778
370,9514,,,9,-1,,,,,0,33.001825,40.13300833
371,9514,,,8,-1,,,,,0,33.001725,40.1243
372,9514,,,7,-1,,,,,0,33.00160833,40.12475833
373,9514,,,6,-1,,,,,0,33.00091389,40.12518889
374,9514,,,5,-1,,,,,0,33.000425,40.12519722
375,9514,,,4,-1,,,,,0,32.99993611,40.12519722
376,9514,,,30,-1,,,,,0,32.99166667,40.115
377,9514,,,203,-1,,,,,0,32.99366111,40.11905
378,9514,,,3,-1,,,,,0,32.99945,40.12520278
379,9514,,,28,-1,,,,,0,32.99166667,40.115
380,9514,,,27,-1,,,,,0,32.99166667,40.11666667
381,9514,,,26,-1,,,,,0,32.99166667,40.11666667
382,9514,,,25,-1,,,,,0,32.99166667,40.11666667
383,9514,,,24,-1,,,,,0,32.99333333,40.11666667
384,9514,,,23,-1,,,,,0,32.99333333,40.11833333
385,9514,,,22,-1,,,,,0,33.00135833,40.1271
386,9514,,,21,-1,,,,,0,33.00163333,40.127375
387,9514,,,207,-1,,,,,0,32.99659167,40.11950833
388,9514,,,206,-1,,,,,0,32.99585556,40.11951667
389,9514,,,205,-1,,,,,0,32.99511944,40.11948889
390,9514,,,29,-1,,,,,0,32.99166667,40.115
391,9317,,,D3,-1,,,,,0,34.87497222,32.00319167
392,9514,,,107,-1,,,,,0,32.98944167,40.11438056
393,9514,,,105,-1,,,,,0,32.98860833,40.11372222
394,9317,,,J6,-1,,,,,0,34.89086111,31.99438056
395,9317,,,J5,-1,,,,,0,34.89111111,31.994925
396,9317,,,J4,-1,,,,,0,34.89139167,31.99565556
397,9317,,,J3,-1,,,,,0,34.89173333,31.99656111
398,9317,,,J2,-1,,,,,0,34.89198611,31.99722222
399,9317,,,J13,-1,,,,,0,34.88926389,31.99658056
400,9317,,,J12,-1,,,,,0,34.88901944,31.99593889
401,9317,,,J11,-1,,,,,0,34.88875,31.995225
402,9317,,,J10,-1,,,,,0,34.88853056,31.99464722
403,9317,,,J1,-1,,,,,0,34.89223611,31.99788333
404,9317,,,EH5,-1,,,,,0,34.87818333,32.00124722
405,9317,,,J7,-1,,,,,0,34.89068333,31.99371111
406,9317,,,EH4B,-1,,,,,0,34.87874722,32.00273889
407,9317,,,EH4,-1,,,,,0,34.87858333,32.00180278
408,9317,,,EH3,-1,,,,,0,34.87893333,32.00244722
409,9317,,,EH2B,-1,,,,,0,34.87950278,32.00392222
410,9317,,,EH2A,-1,,,,,0,34.87943889,32.003
411,9317,,,EH1A,-1,,,,,0,34.88008333,32.00461111
412,9317,,,EH1,-1,,,,,0,34.87978056,32.00347778
413,9317,,,D9,-1,,,,,0,34.87587222,32.0031
414,9317,,,D8,-1,,,,,0,34.87609167,32.003375
415,9317,,,D7,-1,,,,,0,34.87609167,32.00375
416,9317,,,D6,-1,,,,,0,34.87599167,32.00414444
417,9317,,,D5,-1,,,,,0,34.87536111,32.00416944
418,9317,,,EH4A,-1,,,,,0,34.87895833,32.00315833
419,9514,,,106,-1,,,,,0,32.98887222,40.11412222
420,9317,,,J8,-1,,,,,0,34.8895,31.99429167
421,9317,,,L1,-1,,,,,0,34.89270556,31.99775278
422,9514,,,104,-1,,,,,0,32.9882,40.11340556
423,9514,,,103,-1,,,,,0,32.98792778,40.11301111
424,9514,,,102,-1,,,,,0,32.987725,40.11239167
425,9514,,,101,-1,,,,,0,32.98722778,40.11186389
426,9514,,,10,-1,,,,,0,33.00193889,40.12338889
427,9514,,,1,-1,,,,,0,32.99846667,40.12520278
428,9514,,,0,-1,,,,,0,32.99305556,40.12444444
429,9322,,,4,-1,,,,,0,34.935825,29.95132222
430,9322,,,3,-1,,,,,0,34.93615556,29.95181111
431,9322,,,2,-1,,,,,0,34.93533333,29.95150556
432,9322,,,1A,-1,,,,,0,34.93536944,29.95220833
433,9317,,,J9,-1,,,,,0,34.88828333,31.994
434,9322,,,1,-1,,,,,0,34.93550833,29.95220556
435,9317,,,WH4,-1,,,,,0,34.86831389,32.00714167
436,9317,,,WH3,-1,,,,,0,34.86871389,32.0077
437,9317,,,WH2A,-1,,,,,0,34.86958889,32.00952222
438,9317,,,WH2,-1,,,,,0,34.86911389,32.00825556
439,9317,,,WH1A,-1,,,,,0,34.86979167,32.00986944
440,9317,,,WH1,-1,,,,,0,34.86951111,32.00881389
441,9317,,,L6,-1,,,,,0,34.89134444,31.99417778
442,9317,,,L5,-1,,,,,0,34.89162778,31.99492778
443,9317,,,L4,-1,,,,,0,34.89188056,31.99559167
444,9317,,,L3,-1,,,,,0,34.89220278,31.99643056
445,9317,,,L2,-1,,,,,0,34.89245833,31.99709167
446,9317,,,WH5,-1,,,,,0,34.86786389,32.00660833
447,9534,,,111,-1,,,,,0,28.81595556,40.97936944
448,9534,,,112,-1,,,,,0,28.81594444,40.979
449,9534,,,112A,-1,,,,,0,28.81718611,40.98318056
450,9562,,,14,-1,,,,,0,39.77973056,40.99586389
451,9562,,,13,-1,,,,,0,39.78027222,40.99570556
452,9562,,,12,-1,,,,,0,39.78076389,40.99558056
453,9562,,,11,-1,,,,,0,39.78124167,40.99543333
454,9562,,,10,-1,,,,,0,39.78171944,40.99528333
455,9562,,,09,-1,,,,,0,39.7822,40.99513611
456,9562,,,08,-1,,,,,0,39.78268333,40.99498333
457,9562,,,07,-1,,,,,0,39.78316111,40.99483611
458,9562,,,06,-1,,,,,0,39.78363889,40.99468889
459,9562,,,05,-1,,,,,0,39.78412222,40.99453889
460,9562,,,04,-1,,,,,0,39.78460556,40.99438611
461,9563,,,1,-1,,,,,0,43.336875,38.46892222
462,9562,,,03,-1,,,,,0,39.78508333,40.99423889
